"","loc","year","srad_mean_growingseason","srad_sum_growingseason","tmax_mean_growingseason","tmin_mean_growingseason","vp_mean_growingseason","dayl_mean_growingseason","prcp_sum_growingseason","srad_mean_April","srad_sum_April","tmax_mean_April","tmin_mean_April","vp_mean_April","dayl_mean_April","prcp_sum_April","srad_mean_May","srad_sum_May","tmax_mean_May","tmin_mean_May","vp_mean_May","dayl_mean_May","prcp_sum_May","srad_mean_June","srad_sum_June","tmax_mean_June","tmin_mean_June","vp_mean_June","dayl_mean_June","prcp_sum_June","srad_mean_July","srad_sum_July","tmax_mean_July","tmin_mean_July","vp_mean_July","dayl_mean_July","prcp_sum_July","srad_mean_August","srad_sum_August","tmax_mean_August","tmin_mean_August","vp_mean_August","dayl_mean_August","prcp_sum_August","srad_mean_September","srad_sum_September","tmax_mean_September","tmin_mean_September","vp_mean_September","dayl_mean_September","prcp_sum_September","srad_mean_October","srad_sum_October","tmax_mean_October","tmin_mean_October","vp_mean_October","dayl_mean_October","prcp_sum_October","srad_mean_November","srad_sum_November","tmax_mean_November","tmin_mean_November","vp_mean_November","dayl_mean_November","prcp_sum_November","srad_mean_April_May","srad_sum_April_May","tmax_mean_April_May","tmin_mean_April_May","vp_mean_April_May","dayl_mean_April_May","prcp_sum_April_May","srad_mean_June_July","srad_sum_June_July","tmax_mean_June_July","tmin_mean_June_July","vp_mean_June_July","dayl_mean_June_July","prcp_sum_June_July","srad_mean_August_September","srad_sum_August_September","tmax_mean_August_September","tmin_mean_August_September","vp_mean_August_September","dayl_mean_August_September","prcp_sum_August_September","srad_mean_October_November","srad_sum_October_November","tmax_mean_October_November","tmin_mean_October_November","vp_mean_October_November","dayl_mean_October_November","prcp_sum_October_November","srad_mean_April_May_June_July","srad_sum_April_May_June_July","tmax_mean_April_May_June_July","tmin_mean_April_May_June_July","vp_mean_April_May_June_July","dayl_mean_April_May_June_July","prcp_sum_April_May_June_July","srad_mean_August_September_October_November","srad_sum_August_September_October_November","tmax_mean_August_September_October_November","tmin_mean_August_September_October_November","vp_mean_August_September_October_November","dayl_mean_August_September_October_November","prcp_sum_August_September_October_November"
"786","Starkville, MS",2007,373.980409836066,91251.22,28.5356967213115,14.9350819672131,1711.86799180328,45714.5720081967,683.4,410.417666666667,12312.53,22.4903333333333,8.11933333333333,1087.18566666667,46133.2933333333,63.02,443.795483870968,13757.66,29.5193548387097,14.1003225806452,1304.13129032258,49361.6716129032,29.38,427.272666666667,12818.18,33.222,18.797,1615.07366666667,51024.0093333333,66.06,359.984838709677,11159.53,31.3329032258065,20.6725806451613,2434.60967741935,50350.9448387097,160.83,405.494838709677,12570.34,36.5093548387097,22.3377419354839,2696.81096774194,47632.7509677419,48.9,349.967666666667,10499.03,30.9603333333333,18.6936666666667,2187.36966666667,43961.8176666667,138.33,312.647741935484,9692.08,25.1941935483871,12.0106451612903,1467.84516129032,40148.5761290323,117.91,281.395666666667,8441.87,18.7766666666667,4.43666666666667,866.720333333333,36948.9903333333,58.97,427.380163934426,26070.19,26.0624590163934,11.1588524590164,1197.43672131148,47773.9445901639,92.4,393.077213114754,23977.71,32.2619672131148,19.7501639344262,2031.55918032787,50681.9601639344,226.89,378.186393442623,23069.37,33.7803278688525,20.5455737704918,2446.26606557377,45827.3739344262,187.23,297.277868852459,18133.95,22.0380327868852,8.28573770491803,1172.21,38575.0093442623,176.88,410.22868852459,50047.9,29.1622131147541,15.4545081967213,1614.49795081967,49227.9523770492,319.29,337.732131147541,41203.32,27.9091803278688,14.4156557377049,1809.23803278689,42201.1916393443,364.11
"787","Stoneville, MS",2007,360.043032786885,87850.5,28.6022950819672,16.5976639344262,1971.97118852459,45714.5720081967,768.51,398.115666666667,11943.47,22.5803333333333,10.2576666666667,1248.082,46133.2933333333,96.83,407.970967741936,12647.1,29.108064516129,17.178064516129,1877.23870967742,49361.6716129032,44.39,405.304666666667,12159.14,32.8563333333333,20.797,2273.075,51024.0093333333,92.27,361.13,11195.03,31.3822580645161,21.3770967741935,2550.94387096774,50350.9448387097,191.75,406.663225806452,12606.56,36.5690322580645,23.1754838709677,2840.85838709677,47632.7509677419,50.92,321.548666666667,9646.46,30.8896666666667,19.6686666666667,2324.816,43961.8176666667,127.33,312.814838709677,9697.26,25.8561290322581,13.3077419354839,1599.62258064516,40148.5761290323,104.82,265.182666666667,7955.48,19.293,6.73133333333333,1028.44033333333,36948.9903333333,60.2,403.124098360656,24590.57,25.8977049180328,13.7745901639344,1567.81737704918,47773.9445901639,141.22,382.855245901639,23354.17,32.1072131147541,21.0918032786885,2414.28704918033,50681.9601639344,284.02,364.803606557377,22253.02,33.7759016393443,21.4508196721311,2587.06704918033,45827.3739344262,178.25,289.389180327869,17652.74,22.6283606557377,10.0734426229508,1318.71327868852,38575.0093442623,165.02,392.989672131148,47944.74,29.0024590163934,17.4331967213115,1991.05221311475,49227.9523770492,425.24,327.096393442623,39905.76,28.202131147541,15.762131147541,1952.89016393443,42201.1916393443,343.27
"788","Suffolk, VA",2007,360.461516393443,87952.61,26.5722950819672,13.2390163934426,1625.48004098361,46047.2931147541,613.77,397.307,11919.21,20.834,6.28933333333333,995.167333333333,46514.0073333333,81.03,402.237096774194,12469.35,24.9703225806452,11.901935483871,1392.14129032258,50173.5906451613,74.43,396.842,11905.26,29.9443333333333,16.7916666666667,1908.81633333333,52067.316,79.93,390.456451612903,12104.15,31.5651612903226,18.9577419354839,2180.57064516129,51299.5932258064,85.36,375.678064516129,11646.02,32.6661290322581,19.7148387096774,2314.05516129032,48211.404516129,129.2,370.690666666667,11120.72,29.0856666666667,15.6616666666667,1807.94966666667,44060.2886666667,10.06,290.604193548387,9008.73,26.2741935483871,13.0403225806452,1578.43774193548,39752.3383870968,135.64,259.305666666667,7779.17,16.9323333333333,3.19933333333333,794.592666666667,36124.881,18.12,399.812459016393,24388.56,22.9360655737705,9.1416393442623,1196.90819672131,48373.7955737705,155.46,393.596885245902,24009.41,30.7680327868852,17.8924590163934,2046.92098360656,51677.1618032787,165.29,373.225245901639,22766.74,30.9052459016393,17.7214754098361,2065.15081967213,46169.8721311475,139.26,275.211475409836,16787.9,21.6798360655738,8.20049180327869,1192.94016393443,37968.3429508197,153.76,396.704672131148,48397.97,26.8520491803279,13.5170491803279,1621.91459016393,50025.4786885246,320.75,324.218360655738,39554.64,26.2925409836066,12.9609836065574,1629.04549180328,42069.1075409836,293.02
"789","Thrall, TX",2007,371.526762295082,90652.53,28.7262704918033,17.2445491803279,2074.12516393443,45444.8555737705,936.64,442.363666666667,13270.91,23.095,11.1023333333333,1374.63366666667,45822.8503333333,49.6,380.951612903226,11809.5,27.7545161290323,17.5687096774194,2027.31,48702.6390322581,231.81,368.957,11068.71,31.005,20.8923333333333,2478.43,50180.2723333333,174.74,359.446451612903,11142.84,30.7361290322581,21.5445161290323,2573.11935483871,49582.5264516129,263.04,407.381935483871,12628.84,33.8261290322581,22.7877419354839,2775.49870967742,47161.7187096774,51.78,380.084333333333,11402.53,32.0763333333333,20.1716666666667,2374.19833333333,43881.4236666667,47.23,358.446451612903,11111.84,28.5758064516129,14.191935483871,1714.60806451613,40471.6283870968,54.33,273.912,8217.36,22.5416666666667,9.46,1248.73533333333,37617.816,64.11,411.154262295082,25080.41,25.4629508196721,14.3885245901639,1706.32163934426,47286.3495081967,281.41,364.123770491803,22211.55,30.8683606557377,21.2237704918033,2526.55081967213,49876.4998360656,437.78,393.956885245902,24031.37,32.9655737704918,21.5011475409836,2578.13786885246,45548.458852459,99.01,316.872131147541,19329.2,25.6081967213115,11.8647540983607,1485.49032786885,39068.1140983607,118.44,387.639016393443,47291.96,28.1656557377049,17.8061475409836,2116.4362295082,48581.4246721312,719.19,355.414508196721,43360.57,29.2868852459016,16.6829508196721,2031.81409836066,42308.2864754098,217.45
"790","Tipton, OK",2007,386.630942622951,94337.95,29.4710245901639,15.7495901639344,1731.6081557377,45523.8406967213,612.1,459.85,13795.5,25.5653333333333,9.09966666666667,1084.79233333333,45913.9186666667,21.02,477.036774193548,14788.14,30.4448387096774,14.4767741935484,934.588064516129,48895.7061290323,0,403.395666666667,12101.87,32.3373333333333,19.3606666666667,1730.316,50427.186,117.31,381.347096774194,11821.76,33.2558064516129,21.0222580645161,2454.96032258064,49807.5041935484,135,362.452258064516,11236.02,34.8470967741935,22.4783870967742,2724.80290322581,47299.8264516129,143.21,358.776333333333,10763.29,30.7616666666667,19.295,2252.279,43905.0156666667,95.88,332.79,10316.49,26.9206451612903,14.7645161290323,1733.08483870968,40376.8641935484,66.1,317.162666666667,9514.88,21.3826666666667,5.17466666666667,907.341666666667,37421.8863333333,33.58,468.584262295082,28583.64,28.0450819672131,11.8322950819672,1008.45901639344,47429.2532786885,21.02,392.190655737705,23923.63,32.8040983606557,20.2050819672131,2098.57786885246,50112.2657377049,252.31,360.644426229508,21999.31,32.837868852459,20.9127868852459,2492.41409836066,45630.2473770492,239.09,325.104426229508,19831.37,24.1970491803279,10.0481967213115,1326.98163934426,38923.5963934426,99.68,430.387459016393,52507.27,30.4245901639344,16.0186885245902,1553.51844262295,48770.7595081967,273.33,342.874426229508,41830.68,28.5174590163934,15.4804918032787,1909.69786885246,42276.9218852459,338.77
"791","Weslaco, TX",2007,385.603319672131,94087.21,32.0072131147541,20.8046721311475,2232.08036885246,45061.6819262295,653.61,477.81,14334.3,28.2803333333333,16.684,1150.31166666667,45379.3953333333,26.65,450.004516129032,13950.14,32.0854838709677,21.0696774193548,1246.55225806452,47765.2687096774,108.66,399.301333333333,11979.04,34.9153333333333,24.139,2646.335,48984.2546666667,40.01,344.76,10687.56,33.8158064516129,24.5054838709677,3077.17096774194,48491.6703225806,275.52,375.969032258065,11655.04,34.8054838709677,24.3751612903226,3053.15096774194,46489.9658064516,57.42,368.579333333333,11057.38,33.5103333333333,22.87,2789.894,43766.4503333333,94.06,375.207419354839,11631.43,31.6003225806452,18.1693548387097,2170.5835483871,40933.034516129,43.29,293.077333333333,8792.32,26.902,14.4613333333333,1702.00666666667,38568.9753333333,8,463.679344262295,28284.44,30.2140983606557,18.9127868852459,1199.22081967213,46591.8883606557,135.31,371.583606557377,22666.6,34.3565573770492,24.3252459016393,2865.28442622951,48733.9249180328,315.53,372.334754098361,22712.42,34.1685245901639,23.6349180327869,2923.68032786885,45150.5319672131,151.48,334.815573770492,20423.75,29.2896721311475,16.345737704918,1940.13590163934,39770.3824590164,51.29,417.631475409836,50951.04,32.2853278688525,21.6190163934426,2032.25262295082,47662.9066393443,450.84,353.575163934426,43136.17,31.7290983606557,19.9903278688525,2431.9081147541,42460.4572131148,202.77
"792","Altus, OK",2008,385.415368852459,94041.35,29.0654098360656,13.8274590163934,1600.50008196721,45796.9897131148,519.41,455.857,13675.71,23.9736666666667,6.65066666666667,794.344666666667,46395.5593333333,70.7,428.607741935484,13286.84,29.8116129032258,13.5929032258065,1469.97870967742,49741.8509677419,58.01,413.543,12406.29,35.7926666666667,20.289,2188.80366666667,51414.734,68.94,410.078387096774,12712.43,35.8838709677419,21.4970967741935,2296.83064516129,50627.0877419355,38.56,366.671612903226,11366.82,33.5709677419355,20.67,2251.07387096774,47724.8503225806,112.1,387.502333333333,11625.07,29.0393333333333,15.504,1782.62466666667,43864.6123333333,50.27,331.124838709677,10264.87,24.4761290322581,9.15322580645161,1211.88,39881.4770967742,119.39,290.110666666667,8703.32,19.7256666666667,2.94266666666667,780.872333333333,36566.169,1.44,442.009016393443,26962.55,26.9404918032787,10.1786885245902,1137.69967213115,48096.1337704918,128.71,411.782295081967,25118.72,35.8390163934426,20.9029508196721,2243.70262295082,51014.4547540984,107.5,376.916229508197,22991.89,31.3422950819672,18.1293442622951,2020.68901639344,45826.3726229508,162.37,310.95393442623,18968.19,22.1398360655738,6.09885245901639,999.909016393443,38250.997704918,120.83,426.895655737705,52081.27,31.3897540983607,15.5408196721311,1690.70114754098,49555.2942622951,236.21,343.935081967213,41960.08,26.7410655737705,12.1140983606557,1510.29901639344,42038.6851639344,283.2
"793","Auburn, AL",2008,376.043319672131,91754.57,26.9893032786885,13.8412704918033,1697.75930327869,45603.1468852459,773.52,387.176666666667,11615.3,23.2446666666667,9.62633333333333,1247.55966666667,46160.6486666667,87.95,429.982903225806,13329.47,27.3229032258065,13.1003225806452,1549.56838709677,49254.964516129,108.58,432.585666666667,12977.57,32.636,18.226,2082.425,50797.6656666667,52.01,402.08064516129,12464.5,32.6,19.2583870967742,2206.18419354839,50071.7470967742,51.93,350.681935483871,10871.14,30.8116129032258,20.0822580645161,2318.40064516129,47390.8996774194,236.62,377.296333333333,11318.89,28.527,17.8626666666667,2090.43033333333,43815.9356666667,25.45,331.883548387097,10288.39,22.8354838709677,9.93290322580645,1297.02096774194,40125.5241935484,125.71,296.310333333333,8889.31,17.7496666666667,2.40766666666667,771.147333333333,37060.1046666667,85.27,408.930655737705,24944.77,25.3172131147541,11.3918032786885,1401.03950819672,47733.1698360656,196.53,417.083114754098,25442.07,32.6177049180328,18.7506557377049,2145.31901639344,50428.7562295082,103.94,363.770983606557,22190.03,29.6880327868852,18.9906557377049,2206.28409836066,45632.7206557377,262.07,314.388524590164,19177.7,20.334262295082,6.23196721311475,1038.39459016393,38617.9408196721,210.98,413.006885245902,50386.84,28.9674590163934,15.0712295081967,1773.17926229508,49080.9630327869,300.47,339.079754098361,41367.73,25.0111475409836,12.6113114754098,1622.3393442623,42125.3307377049,473.05
"794","Beeville, TX",2008,395.273524590164,96446.74,31.3814344262295,18.7785245901639,1818.40893442623,45222.7742213115,412.12,427.028,12810.84,28.427,15.542,1076.461,45697.2916666667,36.92,426.540967741936,13222.77,31.85,20.6783870967742,1431.36419354839,48298.5941935484,25.18,465.251333333333,13957.54,35.325,23.163,1449.047,49589.4343333333,34.9,379.749677419355,11772.24,33.4403225806452,22.451935483871,2523.08838709677,48982.6493548387,142.81,364.411290322581,11296.75,34.0051612903226,23.478064516129,2847.23967741935,46733.0625806452,141.64,421.239333333333,12637.18,32.628,19.9093333333333,2365.73,43719.8036666667,0,370.437096774194,11483.55,29.5829032258065,13.9209677419355,1655.77451612903,40606.8390322581,29.5,308.862333333333,9265.87,25.6813333333333,10.904,1159.10566666667,38030.184,1.17,426.780491803279,26033.61,30.1665573770492,18.1522950819672,1256.82163934426,47019.2650819672,62.1,421.799672131148,25729.78,34.3672131147541,22.8016393442623,1994.87131147541,49281.0681967213,177.71,392.359508196721,23933.93,33.327868852459,21.7229508196721,2610.43163934426,45251.1319672131,141.64,340.154426229508,20749.42,27.6640983606557,12.4372131147541,1411.51114754098,39339.6316393443,30.67,424.290081967213,51763.39,32.2668852459016,20.4769672131148,1625.84647540984,48150.1666393443,239.81,366.256967213115,44683.35,30.4959836065574,17.0800819672131,2010.97139344262,42295.3818032787,172.31
"795","Belle Mina, AL",2008,366.844754098361,89510.12,26.4604508196721,13.5998770491803,1692.94069672131,45796.9897131148,721.65,397.733666666667,11932.01,21.913,9.241,1207.78233333333,46395.5593333333,105.48,401.165483870968,12436.13,25.9322580645161,13.2458064516129,1565.37774193548,49741.8509677419,135.2,416.315,12489.45,31.6696666666667,19.074,2225.10433333333,51414.734,81.85,390.715806451613,12112.19,32.9648387096774,19.58,2300.31838709677,50627.0877419355,80.36,375.539677419355,11641.73,31.4858064516129,19.191935483871,2239.04032258065,47724.8503225806,129.76,370.081333333333,11102.44,28.9003333333333,17.2033333333333,2015.483,43864.6123333333,24.51,319.561290322581,9906.4,22.8790322580645,9.56129032258065,1257.54193548387,39881.4770967742,94.89,262.992333333333,7889.77,15.6913333333333,1.46233333333333,713.193666666667,36566.169,69.6,399.477704918033,24368.14,23.9555737704918,11.2762295081967,1389.51114754098,48096.1337704918,240.68,403.305573770492,24601.64,32.327868852459,19.3311475409836,2263.32786885246,51014.4547540984,162.21,372.855245901639,22744.17,30.214262295082,18.2139344262295,2129.09409836066,45826.3726229508,154.27,291.740491803279,17796.17,19.3440983606557,5.57819672131148,989.829672131148,38250.997704918,164.49,401.391639344262,48969.78,28.1417213114754,15.3036885245902,1826.41950819672,49555.2942622951,402.89,332.297868852459,40540.34,24.7791803278689,11.8960655737705,1559.4618852459,42038.6851639344,318.76
"796","Bossier City, LA",2008,361.94262295082,88314,28.4943032786885,16.260368852459,1991.42143442623,45592.3649180328,889.9,388.467666666667,11654.03,24.3056666666667,12.0493333333333,1466.89366666667,46147.557,72.32,405.870967741935,12582,28.5006451612903,16.221935483871,1899.88161290323,49227.8725806452,215.39,389.18,11675.4,32.942,21.7706666666667,2618.87633333333,50763.372,146.1,414.915161290323,12862.37,35.4590322580645,22.3225806451613,2707.53806451613,50040.8648387097,21.2,320.48,9934.88,33.2658064516129,22.7229032258065,2768.23677419355,47372.2967741935,120.17,363.393333333333,10901.8,28.602,18.0153333333333,2115.16166666667,43813.2223333333,104.31,348.613548387097,10807.02,25.26,11.0267741935484,1381.38516129032,40139.1241935484,48.86,263.216666666667,7896.5,19.3356666666667,5.71166666666667,947.019666666667,37087.5863333333,161.55,397.311967213115,24236.03,26.4375409836066,14.1698360655738,1686.93672131148,47712.9632786885,287.71,402.258524590164,24537.77,34.2211475409836,22.0511475409836,2663.93393442623,50396.1962295082,167.3,341.584918032787,20836.68,30.972131147541,20.4077049180328,2447.05229508197,45621.932295082,224.48,306.615081967213,18703.52,22.346393442623,8.4127868852459,1167.76278688525,38638.3678688525,210.41,399.785245901639,48773.8,30.3293442622951,18.1104918032787,2175.43532786885,49054.5797540984,455.01,324.1,39540.2,26.659262295082,14.4102459016393,1807.40754098361,42130.1500819672,434.89
"797","Chickasha, OK",2008,375.35881147541,91587.55,28.1286885245902,13.6434836065574,1718.15397540984,45836.9974180328,682.27,429.674,12890.22,22.825,7.261,1060.666,46443.9303333333,110.83,408.698064516129,12669.64,28.5083870967742,13.9054838709677,1664.88967741935,49842.2951612903,103.02,390.832333333333,11724.97,32.9456666666667,20.369,2409.857,51542.217,167.84,417.663870967742,12947.58,35.2429032258065,21.14,2518.44064516129,50741.7351612903,35.17,359.978064516129,11159.32,32.9625806451613,20.4090322580645,2408.05064516129,47793.6558064516,150.72,389.347666666667,11680.43,28.5016666666667,14.8246666666667,1729.60966666667,43874.6293333333,35.68,333.590322580645,10341.3,24.4906451612903,8.22451612903226,1146.51225806452,39831.2212903226,41.53,272.469666666667,8174.09,19.263,2.71066666666667,778.363333333333,36464.2646666667,37.48,419.014098360656,25559.86,25.7132786885246,10.6377049180328,1367.73049180328,48170.9681967213,213.85,404.468032786885,24672.55,34.1131147540984,20.7608196721311,2465.03885245902,51135.4147540984,203.01,374.422131147541,22839.75,30.7686885245902,17.6626229508197,2074.39114754098,45866.2657377049,186.4,303.530983606557,18515.39,21.9196721311475,5.5127868852459,965.455409836066,38175.3409836066,79.01,411.74106557377,50232.41,29.9131967213115,15.699262295082,1916.38467213115,49653.1914754098,416.86,338.976557377049,41355.14,26.3441803278689,11.5877049180328,1519.92327868852,42020.8033606557,265.41
"798","College Station, TX",2008,386.880737704918,94398.9,30.3575819672131,16.8152868852459,1977.90946721311,45418.6802868852,643.12,416.076666666667,12482.3,26.1666666666667,12.9973333333333,1581.514,45936.312,72.92,400.808709677419,12425.07,29.5970967741935,17.6351612903226,2075.25483870968,48791.3096774194,124.84,429.537,12886.11,34.949,22.3613333333333,2628.66033333333,50211.3106666667,16.59,427.705806451613,13258.88,35.6564516129032,21.7696774193548,2367.75516129032,49543.4764516129,12.61,358.08,11100.48,34.4135483870968,22.7045161290323,2575.7735483871,47072.2670967742,204.59,405.617333333333,12168.52,31.2393333333333,18.0686666666667,2112.04,43769.413,121.25,367.674838709677,11397.92,27.4861290322581,11.1364516129032,1378.5935483871,40358.564516129,47,289.320666666667,8679.62,23.1616666666667,7.64966666666667,1087.493,37530.4256666667,43.32,408.317540983607,24907.37,27.91,15.354262295082,1832.43147540984,47387.2124590164,197.76,428.606393442623,26144.99,35.3085245901639,22.0606557377049,2496.06918032787,49871.9195081967,29.2,381.459016393443,23269,32.8524590163934,20.4245901639344,2347.70786885246,45447.9126229508,325.84,329.14,20077.54,25.3593442622951,9.4216393442623,1235.4293442623,38967.676557377,90.32,418.461967213115,51052.36,31.609262295082,18.7074590163934,2164.25032786885,48629.5659836066,226.96,355.299508196721,43346.54,29.1059016393443,14.9231147540984,1791.56860655738,42207.7945901639,416.16
