"breeder","sample","yr","reg_code","reg","loccode","loc","varcode","var","rep","mic","mat","uhml","ui","sf","str","elg","rd","plusb","yt","waste","nep_cnt","scn_cnt","l_n","sfc_n","l_w","sfc_w","uql_w","fine","ifc","mat_rat"
"28","39",16,71,"RHQ",184,"Kerser, AR",1502,"PHY 552WRF",1,4.09,0.85,1.27,87.1,6.1,34.8,7.1,81,7.5,"95.7","4.41",132,6,0.97,14,1.12,4.3,1.31,172,2.9,1
"28","40",16,71,"RHQ",184,"Kerser, AR",1502,"PHY 552WRF",3,4.1,0.85,1.22,85.8,7.3,34.8,7.1,79.5,7,"110.9","5.77",112,9,0.96,13,1.1,4,1.28,176,2.5,1.01
"28","43",16,71,"RHQ",184,"Kerser, AR",1503,"FM 1830GLT",1,4.4,0.87,1.33,86.7,5.6,34.3,6.3,82.7,6.7,"94.6","3.96",83,8,1.02,13,1.18,3.8,1.38,180,2.8,1.02
"28","44",16,71,"RHQ",184,"Kerser, AR",1503,"FM 1830GLT",3,5.22,0.88,1.26,85.9,6.7,33.1,6.5,79.6,6.3,"79.8","3.28",99,21,0.96,14,1.11,4.2,1.29,193,1.7,1.06
"28","25",16,71,"RHQ",184,"Kerser, AR",1514,"Ark 0819-84",1,5.38,0.89,1.29,86.9,5.8,36.9,6.6,77.6,7.9,"95.3","3.83",74,8,1.05,10,1.18,2.8,1.38,208,1.3,1.09
"28","26",16,71,"RHQ",184,"Kerser, AR",1514,"Ark 0819-84",3,5.42,0.89,1.28,85.4,6.2,37.2,6.4,77.9,7.7,"99","3.35",53,6,1.07,10,1.2,2.7,1.38,209,1.2,1.09
"28","27",16,71,"RHQ",184,"Kerser, AR",1515,"Ark 0822-75",1,5.03,0.87,1.3,86.6,5.6,32.9,7.8,79.2,7.6,"85.8","5.05",98,6,1,16,1.18,4.6,1.4,191,2.1,1.04
"28","28",16,71,"RHQ",184,"Kerser, AR",1515,"Ark 0822-75",3,5.19,0.87,1.28,85.1,6.7,34.5,7.8,77.2,7.5,"92.2","6.51",102,8,0.99,15,1.16,4.4,1.37,192,2.1,1.05
"28","29",16,71,"RHQ",184,"Kerser, AR",1516,"DP 1646B2XF",1,4.46,0.86,1.29,85.9,5.8,30.8,7.5,81.7,6.9,"76.2","5.2",102,9,0.97,17,1.16,5,1.38,175,5.5,0.98
"28","30",16,71,"RHQ",184,"Kerser, AR",1516,"DP 1646B2XF",3,4.82,0.86,1.28,84.8,6.1,30.1,7.7,81.5,6.7,"87.4","4.5999999999999996",88,12,0.99,13,1.15,3.7,1.34,189,2,1.03
"28","31",16,71,"RHQ",184,"Kerser, AR",1517,"DP 1614B2XF",1,4.82,0.86,1.24,85.7,7.3,32.1,8.3,78,7.8,"84.8","7.4",129,18,1,13,1.16,3.7,1.34,187,2.2,1
"28","32",16,71,"RHQ",184,"Kerser, AR",1517,"DP 1614B2XF",3,5.14,0.87,1.22,85.9,7.1,30.9,8.8,78.8,8,"84.6","5.31",135,10,0.92,16,1.08,4.9,1.27,196,2.1,1.02
"28","41",16,71,"RHQ",184,"Kerser, AR",1519,"FM 1911GLT",1,4.7,0.87,1.22,86.5,6.9,34.3,6.5,81.2,7.1,"89.5","5.51",104,11,0.95,16,1.11,4.7,1.31,179,3.3,1
"28","42",16,71,"RHQ",184,"Kerser, AR",1519,"FM 1911GLT",3,5.03,0.88,1.23,85.1,6.9,33.1,6.7,80.8,6.6,"81.5","6.57",124,18,0.97,15,1.13,4.4,1.33,190,2.3,1.04
"28","47",16,71,"RHQ",184,"Kerser, AR",1520,"NM 13R1015",1,4.49,0.86,1.18,86.6,6,33.8,7.2,74.9,6.6,"88.5","9.2899999999999991",118,31,0.93,12,1.06,3.8,1.22,182,2.3,1.02
"28","48",16,71,"RHQ",184,"Kerser, AR",1520,"NM 13R1015",3,4.48,0.87,1.19,85.3,6.3,35,6.7,75.6,8.2,"78.8","8.64",100,17,0.95,11,1.08,3.5,1.25,181,2.5,1.02
"28","49",16,71,"RHQ",184,"Kerser, AR",1521,"TAM BB-2139",1,3.93,0.86,1.52,87.1,4.9,35.5,5.6,77.4,6.2,"105.2","6.46",212,13,1.07,18,1.31,4.7,1.59,170,3.3,1.02
"28","50",16,71,"RHQ",184,"Kerser, AR",1521,"TAM BB-2139",3,4.02,0.86,1.51,86.5,4.9,34.7,5.2,80.6,6.7,"108.2","4.88",102,4,1.05,17,1.28,4.7,1.55,167,3,1.03
"28","51",16,71,"RHQ",184,"Kerser, AR",1522,"TAM 11k-13",1,4.11,0.86,1.5,87.1,4.9,38.3,6.2,77.9,7.2,"108.4","6.66",281,26,1.01,20,1.25,5.6,1.53,171,4.1,1
"28","52",16,71,"RHQ",184,"Kerser, AR",1522,"TAM 11k-13",3,4.39,0.87,1.48,88.4,4.9,36.8,6,77.1,7.8,"111","5.98",122,23,1.16,12,1.34,2.9,1.58,179,2.1,1.05
"28","53",16,71,"RHQ",184,"Kerser, AR",1523,"TAM 11T-08",1,4.41,0.87,1.44,88.4,4.9,40.2,6.8,76.6,7.5,"94.8","20.41",162,15,1.04,15,1.23,4.3,1.48,179,2.8,1.03
"28","54",16,71,"RHQ",184,"Kerser, AR",1523,"TAM 11T-08",3,4.33,0.86,1.43,88.6,4.9,39.3,7,78.4,7.7,"97.6","7.97",124,10,1.07,14,1.26,3.8,1.49,183,2.2,1.04
"28","55",16,71,"RHQ",184,"Kerser, AR",1524,"MD 15-31",1,4.13,0.86,1.36,87.2,5.1,47,6.6,77.1,5.9,"116","15.91",137,22,1.03,13,1.19,3.7,1.4,175,2.4,1.04
"28","56",16,71,"RHQ",184,"Kerser, AR",1524,"MD 15-31",3,3.89,0.86,1.36,87.7,5,42.9,6.6,75.2,6.2,"123.1","2.56",158,25,1.01,15,1.19,4.3,1.4,163,3.1,1.01
